Position,M_D_YYYY,TIME[HH:mm:ss],CO2[ppm],Temp[C],RH[%]
179,8/4/2022,21:22:30,881,23.4,53.2
180,8/4/2022,21:22:35,881,23.4,53.2
181,8/4/2022,21:22:40,881,23.4,53.1
182,8/4/2022,21:22:45,882,23.3,53.1
183,8/4/2022,21:22:50,882,23.3,53.1
184,8/4/2022,21:22:55,882,23.3,53.1
185,8/4/2022,21:23:00,881,23.3,53.1
186,8/4/2022,21:23:05,881,23.3,53.1
187,8/4/2022,21:23:10,873,23.2,53.1
188,8/4/2022,21:23:15,858,23.2,53.1
189,8/4/2022,21:23:20,858,23.2,53.1
190,8/4/2022,21:23:25,858,23.2,53.1
191,8/4/2022,21:23:30,857,23.2,53.2
192,8/4/2022,21:23:35,857,23.1,53.1
193,8/4/2022,21:23:40,859,23.1,53.2
194,8/4/2022,21:23:45,859,23.1,53.1
195,8/4/2022,21:23:50,860,23.1,53.1
196,8/4/2022,21:23:55,860,23.1,53.1
197,8/4/2022,21:24:00,872,23.1,53.1
198,8/4/2022,21:24:05,872,23.0,53.1
199,8/4/2022,21:24:10,873,23.0,53.1
200,8/4/2022,21:24:15,874,23.0,53.2
201,8/4/2022,21:24:20,874,23.0,53.2
202,8/4/2022,21:24:25,875,23.0,53.2
203,8/4/2022,21:24:30,876,22.9,53.2
204,8/4/2022,21:24:35,876,22.9,53.2
205,8/4/2022,21:24:40,876,22.9,53.2
206,8/4/2022,21:24:45,877,22.9,53.2
207,8/4/2022,21:24:50,878,22.9,53.2
208,8/4/2022,21:24:55,879,22.9,53.2
209,8/4/2022,21:25:00,879,22.9,53.2
210,8/4/2022,21:25:05,879,22.8,53.2
211,8/4/2022,21:25:10,879,22.8,53.2
212,8/4/2022,21:25:15,880,22.8,53.2
213,8/4/2022,21:25:20,879,22.8,53.2
214,8/4/2022,21:25:25,879,22.8,53.2
215,8/4/2022,21:25:30,879,22.8,53.2
216,8/4/2022,21:25:35,879,22.8,53.2
217,8/4/2022,21:25:40,880,22.7,53.1
218,8/4/2022,21:25:45,879,22.7,53.1
219,8/4/2022,21:25:50,879,22.7,53.1
220,8/4/2022,21:25:55,880,22.7,53.1
221,8/4/2022,21:26:00,880,22.7,53.1
222,8/4/2022,21:26:05,880,22.7,53.1
223,8/4/2022,21:26:10,880,22.7,53.1
224,8/4/2022,21:26:15,879,22.6,53.1
225,8/4/2022,21:26:20,878,22.6,53.1
226,8/4/2022,21:26:25,878,22.6,53.1
227,8/4/2022,21:26:30,877,22.6,53.0
228,8/4/2022,21:26:35,876,22.6,53.0
229,8/4/2022,21:26:40,874,22.5,53.1
230,8/4/2022,21:26:45,872,22.5,53.0
231,8/4/2022,21:26:50,867,22.5,53.0
232,8/4/2022,21:26:55,867,22.5,53.0
233,8/4/2022,21:27:00,866,22.5,53.0
234,8/4/2022,21:27:05,867,22.5,53.0
235,8/4/2022,21:27:10,868,22.4,53.0
236,8/4/2022,21:27:15,869,22.4,53.0
237,8/4/2022,21:27:20,870,22.4,53.0
238,8/4/2022,21:27:25,870,22.4,53.0
239,8/4/2022,21:27:30,871,22.4,53.0
240,8/4/2022,21:27:35,871,22.4,53.0
241,8/4/2022,21:27:40,870,22.3,53.0
242,8/4/2022,21:27:45,870,22.3,53.0
243,8/4/2022,21:27:50,870,22.3,53.0
244,8/4/2022,21:27:55,871,22.3,53.0
245,8/4/2022,21:28:00,871,22.3,53.1
246,8/4/2022,21:28:05,871,22.3,53.0
247,8/4/2022,21:28:10,871,22.2,53.1
248,8/4/2022,21:28:15,871,22.2,53.1
249,8/4/2022,21:28:20,871,22.2,53.1
250,8/4/2022,21:28:25,871,22.2,53.1
251,8/4/2022,21:28:30,870,22.2,53.1
252,8/4/2022,21:28:35,871,22.2,53.1
253,8/4/2022,21:28:40,871,22.2,53.1
254,8/4/2022,21:28:45,871,22.1,53.1
255,8/4/2022,21:28:50,871,22.1,53.1
256,8/4/2022,21:28:55,871,22.1,53.1
257,8/4/2022,21:29:00,871,22.1,53.1
258,8/4/2022,21:29:05,871,22.1,53.1
259,8/4/2022,21:29:10,871,22.1,53.1
260,8/4/2022,21:29:15,871,22.1,53.1
261,8/4/2022,21:29:20,871,22.0,53.1
262,8/4/2022,21:29:25,872,22.0,53.1
263,8/4/2022,21:29:30,872,22.0,53.1
264,8/4/2022,21:29:35,872,22.0,53.1
265,8/4/2022,21:29:40,872,22.0,53.1
266,8/4/2022,21:29:45,872,22.0,53.1
267,8/4/2022,21:29:50,872,22.0,53.1
268,8/4/2022,21:29:55,873,21.9,53.1
269,8/4/2022,21:30:00,873,21.9,53.1
270,8/4/2022,21:30:05,874,21.9,53.1
271,8/4/2022,21:30:10,874,21.9,53.1
272,8/4/2022,21:30:15,875,21.9,53.1
273,8/4/2022,21:30:20,876,21.9,53.1
274,8/4/2022,21:30:25,876,21.9,53.1
275,8/4/2022,21:30:30,876,21.8,53.1
276,8/4/2022,21:30:35,876,21.8,53.1
277,8/4/2022,21:30:40,876,21.8,53.1
278,8/4/2022,21:30:45,876,21.8,53.1
279,8/4/2022,21:30:50,876,21.8,53.1
280,8/4/2022,21:30:55,875,21.8,53.1
281,8/4/2022,21:31:00,875,21.7,53.1
282,8/4/2022,21:31:05,873,21.7,53.1
283,8/4/2022,21:31:10,871,21.7,53.0
284,8/4/2022,21:31:15,870,21.7,53.1
285,8/4/2022,21:31:20,869,21.7,53.1
286,8/4/2022,21:31:25,868,21.7,53.0
287,8/4/2022,21:31:30,868,21.7,53.1
288,8/4/2022,21:31:35,868,21.7,53.1
289,8/4/2022,21:31:40,869,21.6,53.1
290,8/4/2022,21:31:45,869,21.6,53.1
291,8/4/2022,21:31:50,870,21.6,53.1
292,8/4/2022,21:31:55,872,21.6,53.1
293,8/4/2022,21:32:00,872,21.6,53.1
294,8/4/2022,21:32:05,873,21.6,53.1
295,8/4/2022,21:32:10,873,21.5,53.1
296,8/4/2022,21:32:15,873,21.5,53.1
297,8/4/2022,21:32:20,872,21.5,53.1
298,8/4/2022,21:32:25,871,21.5,53.2
299,8/4/2022,21:32:30,871,21.5,53.2
300,8/4/2022,21:32:35,862,21.5,53.2
301,8/4/2022,21:32:40,861,21.5,53.2
302,8/4/2022,21:32:45,861,21.5,53.2
303,8/4/2022,21:32:50,861,21.5,53.2
304,8/4/2022,21:32:55,861,21.4,53.2
305,8/4/2022,21:33:00,863,21.4,53.2
306,8/4/2022,21:33:05,864,21.4,53.2
307,8/4/2022,21:33:10,865,21.4,53.2
308,8/4/2022,21:33:15,866,21.4,53.2
309,8/4/2022,21:33:20,867,21.4,53.2
310,8/4/2022,21:33:25,868,21.3,53.2
311,8/4/2022,21:33:30,868,21.3,53.2
312,8/4/2022,21:33:35,869,21.3,53.2
313,8/4/2022,21:33:40,870,21.3,53.2
314,8/4/2022,21:33:45,870,21.3,53.2
315,8/4/2022,21:33:50,870,21.3,53.2
316,8/4/2022,21:33:55,870,21.3,53.2
317,8/4/2022,21:34:00,870,21.3,53.2
318,8/4/2022,21:34:05,870,21.2,53.2
319,8/4/2022,21:34:10,869,21.2,53.2
320,8/4/2022,21:34:15,870,21.2,53.2
321,8/4/2022,21:34:20,870,21.2,53.2
322,8/4/2022,21:34:25,870,21.2,53.2
323,8/4/2022,21:34:30,870,21.2,53.2
324,8/4/2022,21:34:35,872,21.2,53.2
325,8/4/2022,21:34:40,873,21.2,53.2
326,8/4/2022,21:34:45,873,21.1,53.2
327,8/4/2022,21:34:50,873,21.1,53.2
328,8/4/2022,21:34:55,873,21.1,53.2
329,8/4/2022,21:35:00,872,21.1,53.2
330,8/4/2022,21:35:05,871,21.1,53.2
331,8/4/2022,21:35:10,858,21.1,53.2
332,8/4/2022,21:35:15,858,21.1,53.2
333,8/4/2022,21:35:20,858,21.0,53.2
334,8/4/2022,21:35:25,858,21.0,53.2
335,8/4/2022,21:35:30,859,21.0,53.2
336,8/4/2022,21:35:35,862,21.0,53.2
337,8/4/2022,21:35:40,863,21.0,53.3
338,8/4/2022,21:35:45,864,21.0,53.3
339,8/4/2022,21:35:50,865,21.0,53.3
340,8/4/2022,21:35:55,865,21.0,53.3
341,8/4/2022,21:36:00,866,20.9,53.3
342,8/4/2022,21:36:05,866,20.9,53.3
343,8/4/2022,21:36:10,866,20.9,53.3
344,8/4/2022,21:36:15,866,20.9,53.3
345,8/4/2022,21:36:20,866,20.9,53.3
346,8/4/2022,21:36:25,867,20.9,53.3
347,8/4/2022,21:36:30,867,20.9,53.3
348,8/4/2022,21:36:35,867,20.8,53.3
349,8/4/2022,21:36:40,867,20.8,53.3
350,8/4/2022,21:36:45,867,20.8,53.3
351,8/4/2022,21:36:50,868,20.8,53.3
352,8/4/2022,21:36:55,868,20.8,53.4
353,8/4/2022,21:37:00,868,20.8,53.3
354,8/4/2022,21:37:05,869,20.8,53.3
355,8/4/2022,21:37:10,869,20.8,53.4
356,8/4/2022,21:37:15,869,20.7,53.3
357,8/4/2022,21:37:20,870,20.7,53.4
358,8/4/2022,21:37:25,870,20.7,53.4
359,8/4/2022,21:37:30,870,20.7,53.4
360,8/4/2022,21:37:35,869,20.7,53.4
361,8/4/2022,21:37:40,869,20.7,53.4
362,8/4/2022,21:37:45,869,20.7,53.4
363,8/4/2022,21:37:50,869,20.7,53.4
364,8/4/2022,21:37:55,869,20.7,53.4
365,8/4/2022,21:38:00,869,20.6,53.4
366,8/4/2022,21:38:05,869,20.6,53.4
367,8/4/2022,21:38:10,869,20.6,53.4
368,8/4/2022,21:38:15,869,20.6,53.4
369,8/4/2022,21:38:20,870,20.6,53.3
370,8/4/2022,21:38:25,870,20.6,53.4
371,8/4/2022,21:38:30,870,20.6,53.4
372,8/4/2022,21:38:35,870,20.6,53.4
373,8/4/2022,21:38:40,870,20.6,53.4
374,8/4/2022,21:38:45,871,20.5,53.4
375,8/4/2022,21:38:50,871,20.5,53.4
376,8/4/2022,21:38:55,871,20.5,53.4
377,8/4/2022,21:39:00,871,20.5,53.4
378,8/4/2022,21:39:05,871,20.5,53.4
379,8/4/2022,21:39:10,872,20.5,53.4
380,8/4/2022,21:39:15,871,20.5,53.5
381,8/4/2022,21:39:20,871,20.5,53.5
382,8/4/2022,21:39:25,870,20.4,53.5
383,8/4/2022,21:39:30,871,20.4,53.5
384,8/4/2022,21:39:35,871,20.4,53.5
385,8/4/2022,21:39:40,870,20.4,53.5
386,8/4/2022,21:39:45,871,20.4,53.5
387,8/4/2022,21:39:50,872,20.4,53.5
388,8/4/2022,21:39:55,873,20.4,53.5
389,8/4/2022,21:40:00,873,20.4,53.5
390,8/4/2022,21:40:05,873,20.3,53.5
391,8/4/2022,21:40:10,874,20.3,53.5
392,8/4/2022,21:40:15,874,20.3,53.5
393,8/4/2022,21:40:20,874,20.3,53.5
394,8/4/2022,21:40:25,874,20.3,53.5
395,8/4/2022,21:40:30,874,20.3,53.5
396,8/4/2022,21:40:35,874,20.3,53.5
397,8/4/2022,21:40:40,872,20.3,53.5
398,8/4/2022,21:40:45,870,20.3,53.5
399,8/4/2022,21:40:50,868,20.3,53.5
400,8/4/2022,21:40:55,867,20.2,53.5
401,8/4/2022,21:41:00,866,20.2,53.6
402,8/4/2022,21:41:05,865,20.2,53.6
403,8/4/2022,21:41:10,865,20.2,53.6
404,8/4/2022,21:41:15,864,20.2,53.6
405,8/4/2022,21:41:20,865,20.2,53.6
406,8/4/2022,21:41:25,866,20.2,53.6
407,8/4/2022,21:41:30,867,20.1,53.6
408,8/4/2022,21:41:35,868,20.1,53.6
409,8/4/2022,21:41:40,868,20.1,53.6
410,8/4/2022,21:41:45,868,20.1,53.6
411,8/4/2022,21:41:50,869,20.1,53.6
412,8/4/2022,21:41:55,869,20.1,53.6
413,8/4/2022,21:42:00,869,20.1,53.6
414,8/4/2022,21:42:05,868,20.1,53.6
415,8/4/2022,21:42:10,868,20.1,53.6
416,8/4/2022,21:42:15,867,20.0,53.6
417,8/4/2022,21:42:20,864,20.0,53.6
418,8/4/2022,21:42:25,864,20.0,53.6
419,8/4/2022,21:42:30,865,20.0,53.6
420,8/4/2022,21:42:35,865,20.0,53.6
421,8/4/2022,21:42:40,866,20.0,53.7
422,8/4/2022,21:42:45,866,20.0,53.7
423,8/4/2022,21:42:50,866,20.0,53.7
424,8/4/2022,21:42:55,866,20.0,53.7
425,8/4/2022,21:43:00,866,20.0,53.7
426,8/4/2022,21:43:05,865,19.9,53.7
427,8/4/2022,21:43:10,865,19.9,53.7
428,8/4/2022,21:43:15,865,19.9,53.7
429,8/4/2022,21:43:20,866,19.9,53.7
430,8/4/2022,21:43:25,865,19.9,53.7
431,8/4/2022,21:43:30,866,19.9,53.7
432,8/4/2022,21:43:35,868,19.9,53.7
433,8/4/2022,21:43:40,869,19.8,53.7
434,8/4/2022,21:43:45,870,19.9,53.7
435,8/4/2022,21:43:50,871,19.8,53.7
436,8/4/2022,21:43:55,871,19.8,53.8
437,8/4/2022,21:44:00,871,19.8,53.8
438,8/4/2022,21:44:05,871,19.8,53.8
439,8/4/2022,21:44:10,871,19.8,53.8
440,8/4/2022,21:44:15,871,19.8,53.8
441,8/4/2022,21:44:20,871,19.8,53.8
442,8/4/2022,21:44:25,871,19.7,53.8
443,8/4/2022,21:44:30,872,19.7,53.8
444,8/4/2022,21:44:35,872,19.7,53.8
445,8/4/2022,21:44:40,870,19.7,53.8
446,8/4/2022,21:44:45,869,19.7,53.8
447,8/4/2022,21:44:50,867,19.7,53.9
448,8/4/2022,21:44:55,866,19.7,53.9
449,8/4/2022,21:45:00,865,19.7,53.8
450,8/4/2022,21:45:05,864,19.7,53.8
451,8/4/2022,21:45:10,864,19.7,53.9
452,8/4/2022,21:45:15,866,19.7,53.9
453,8/4/2022,21:45:20,867,19.6,53.9
454,8/4/2022,21:45:25,868,19.6,53.9
455,8/4/2022,21:45:30,869,19.6,53.9
456,8/4/2022,21:45:35,870,19.6,53.9
457,8/4/2022,21:45:40,870,19.6,53.9
458,8/4/2022,21:45:45,870,19.6,53.9
459,8/4/2022,21:45:50,870,19.6,53.9
460,8/4/2022,21:45:55,869,19.6,53.9
461,8/4/2022,21:46:00,862,19.5,53.9
462,8/4/2022,21:46:05,862,19.5,53.9
463,8/4/2022,21:46:10,857,19.5,53.9
464,8/4/2022,21:46:15,853,19.5,53.9
465,8/4/2022,21:46:20,853,19.5,53.9
466,8/4/2022,21:46:25,855,19.5,53.9
467,8/4/2022,21:46:30,856,19.5,54.0
468,8/4/2022,21:46:35,858,19.5,53.9
469,8/4/2022,21:46:40,860,19.5,53.9
470,8/4/2022,21:46:45,875,19.5,53.9
471,8/4/2022,21:46:50,872,19.5,53.9
472,8/4/2022,21:46:55,872,19.4,54.0
473,8/4/2022,21:47:00,869,19.4,54.0
474,8/4/2022,21:47:05,867,19.4,54.0
475,8/4/2022,21:47:10,867,19.4,54.0
476,8/4/2022,21:47:15,866,19.4,54.0
477,8/4/2022,21:47:20,866,19.4,54.0
478,8/4/2022,21:47:25,866,19.4,54.0
479,8/4/2022,21:47:30,865,19.4,54.0
480,8/4/2022,21:47:35,866,19.4,54.0
481,8/4/2022,21:47:40,866,19.4,54.0
482,8/4/2022,21:47:45,867,19.3,54.0
483,8/4/2022,21:47:50,866,19.3,54.0
484,8/4/2022,21:47:55,866,19.3,54.0
485,8/4/2022,21:48:00,865,19.3,54.0
486,8/4/2022,21:48:05,866,19.3,54.0
487,8/4/2022,21:48:10,865,19.3,54.0
488,8/4/2022,21:48:15,864,19.3,54.0
489,8/4/2022,21:48:20,864,19.3,54.1
490,8/4/2022,21:48:25,863,19.3,54.1
491,8/4/2022,21:48:30,863,19.3,54.1
492,8/4/2022,21:48:35,862,19.2,54.1
493,8/4/2022,21:48:40,862,19.2,54.1
494,8/4/2022,21:48:45,864,19.2,54.1
495,8/4/2022,21:48:50,865,19.2,54.1
496,8/4/2022,21:48:55,865,19.2,54.1
497,8/4/2022,21:49:00,866,19.2,54.1
498,8/4/2022,21:49:05,866,19.2,54.0
499,8/4/2022,21:49:10,867,19.2,54.1
500,8/4/2022,21:49:15,868,19.2,54.0
501,8/4/2022,21:49:20,868,19.1,54.1
502,8/4/2022,21:49:25,868,19.1,54.1
503,8/4/2022,21:49:30,867,19.1,54.1
504,8/4/2022,21:49:35,867,19.1,54.1
505,8/4/2022,21:49:40,867,19.1,54.1
506,8/4/2022,21:49:45,867,19.1,54.1
507,8/4/2022,21:49:50,867,19.1,54.1
508,8/4/2022,21:49:55,867,19.1,54.1
509,8/4/2022,21:50:00,867,19.1,54.1
510,8/4/2022,21:50:05,867,19.1,54.1
511,8/4/2022,21:50:10,867,19.0,54.1
512,8/4/2022,21:50:15,867,19.0,54.1
513,8/4/2022,21:50:20,867,19.0,54.1
514,8/4/2022,21:50:25,867,19.0,54.1
515,8/4/2022,21:50:30,869,19.0,54.1
516,8/4/2022,21:50:35,869,19.0,54.1
517,8/4/2022,21:50:40,869,19.0,54.1
518,8/4/2022,21:50:45,870,19.0,54.1
519,8/4/2022,21:50:50,871,19.0,54.2
520,8/4/2022,21:50:55,872,19.0,54.2
521,8/4/2022,21:51:00,872,18.9,54.1
522,8/4/2022,21:51:05,872,19.0,54.2
523,8/4/2022,21:51:10,872,18.9,54.1
524,8/4/2022,21:51:15,872,18.9,54.1
525,8/4/2022,21:51:20,873,18.9,54.2
526,8/4/2022,21:51:25,873,18.9,54.2
527,8/4/2022,21:51:30,873,18.9,54.2
528,8/4/2022,21:51:35,873,18.9,54.2
529,8/4/2022,21:51:40,873,18.9,54.2
530,8/4/2022,21:51:45,873,18.9,54.2
531,8/4/2022,21:51:50,873,18.8,54.2
532,8/4/2022,21:51:55,873,18.8,54.2
533,8/4/2022,21:52:00,872,18.8,54.2
534,8/4/2022,21:52:05,872,18.8,54.2
535,8/4/2022,21:52:10,872,18.8,54.3
536,8/4/2022,21:52:15,873,18.8,54.3
537,8/4/2022,21:52:20,873,18.8,54.3
538,8/4/2022,21:52:25,873,18.8,54.3
539,8/4/2022,21:52:30,874,18.8,54.3
540,8/4/2022,21:52:35,875,18.8,54.3
541,8/4/2022,21:52:40,874,18.8,54.3
542,8/4/2022,21:52:45,874,18.7,54.3
543,8/4/2022,21:52:50,873,18.7,54.3
544,8/4/2022,21:52:55,873,18.7,54.3
545,8/4/2022,21:53:00,873,18.7,54.3
546,8/4/2022,21:53:05,873,18.7,54.3
547,8/4/2022,21:53:10,873,18.7,54.3
548,8/4/2022,21:53:15,873,18.7,54.4
549,8/4/2022,21:53:20,872,18.7,54.3
550,8/4/2022,21:53:25,871,18.7,54.4
551,8/4/2022,21:53:30,871,18.7,54.4
552,8/4/2022,21:53:35,870,18.7,54.4
553,8/4/2022,21:53:40,869,18.6,54.4
554,8/4/2022,21:53:45,869,18.6,54.4
555,8/4/2022,21:53:50,868,18.6,54.4
556,8/4/2022,21:53:55,868,18.6,54.4
